"","Survey","Year","Cruise.Join.ID","Haul.Join.ID","Catch.Join.ID","Vessel.Number","Cruise.Number","Haul.Number","Starting.Latitude..dd.","Starting.Longitude..dd.","Ending.Latitude..dd.","Ending.Longitude..dd.","Stratum","Stratum.INPFC.Area","Stratum.Min.Depth..m.","Stratum.Max.Depth..m.","Stratum.Description","Stratum.Regulatory.Area.Name","Stratum.Type","Domain","Density","Gear.Performance","Satisfactory.Gear.Performance","Gear.Performance.Note","Gear.Depth","Bottom.Depth","Surface.Temperature","Gear.Temperature","Distance.Fished..km.","Net.Width..m.","Species.Code","Common.Name","Scientific.Name","Weight..kg.","Number.of.Fish","Effort..km2.","Weight.CPUE..kg.km2.","Number.CPUE..number.km2.","akfin_load_date"
"9345","GOA",1990,320,31191,NA,83,199001,37,54.28383,-163.9295,54.29583,-163.96664,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",110,110,NA,NA,2.759,14.97,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.04130223,0,0,"29-Sep-21"
"9346","GOA",1984,314,30393,NA,57,198401,182,54.25567,-160.29533,54.25333,-160.25283,410,"Shumagin",501,700,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",536,536,11.8,NA,2.759,16.822,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.046411898,0,0,"29-Sep-21"
"9347","GOA",1984,314,30396,572646,57,198401,185,54.43683,-159.56233,54.44117,-159.52233,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",177,177,12.5,6.2,2.648,15.855,30060,"Pacific ocean perch","Sebastes alutus",0.454,2,0.04198404,10.81363299,47.63714974,"29-Sep-21"
"9348","GOA",1984,314,30397,572662,57,198401,186,54.4185,-159.484,54.41067,-159.52,210,"Shumagin",201,300,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",238,238,12.6,5.9,2.537,15.747,30060,"Pacific ocean perch","Sebastes alutus",8.936,16,0.039950139,223.6788212,400.4992323,"29-Sep-21"
"9349","GOA",1984,314,30398,NA,57,198401,187,54.38267,-159.52383,54.3935,-159.48467,310,"Shumagin",301,500,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",338,338,12.9,4.7,2.871,16.284,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.046751364,0,0,"29-Sep-21"
"9350","GOA",1984,314,30405,572754,57,198401,194,54.79083,-157.84583,54.7755,-157.88217,221,"Chirikof",201,300,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",241,241,13.3,5.7,2.908,16.12,30060,"Pacific ocean perch","Sebastes alutus",9.525,17,0.04687696,203.1915039,362.651503,"29-Sep-21"
"9351","GOA",1984,314,30419,NA,57,198401,208,55.63683,-155.171,55.63833,-155.12833,420,"Chirikof",501,700,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",563,563,13.8,4.4,2.667,16.6,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.0442722,0,0,"29-Sep-21"
"9352","GOA",1987,284,27300,536305,24,198701,19,54.4215,-159.88233,54.41967,-159.9175,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",163,163,8.1,NA,2.296,14.874,30060,"Pacific ocean perch","Sebastes alutus",12.701,23,0.034150704,371.9103419,673.4853841,"29-Sep-21"
"9353","GOA",1987,284,27311,NA,24,198701,30,55.49533,-157.87567,55.50017,-157.83833,120,"Chirikof",101,200,"East Shumagin Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",110,110,NA,NA,2.426,14.811,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.035931486,0,0,"29-Sep-21"
"9354","GOA",1987,284,27322,NA,24,198701,41,56.77467,-153.06617,56.76383,-153.06717,31,"Kodiak",1,100,"Albatross Banks","CENTRAL GOA","SHELF",NA,NA,6,"Y","Unspecified problems",75,75,8.6,7,1,13.87,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.01387,0,0,"29-Sep-21"
"9355","GOA",1987,285,27469,538755,24,198702,43,56.70283,-135.95483,56.72283,-135.9675,250,"Southeastern",201,300,"Baranof-Chichagof Slope","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",252,252,14.8,NA,2.352,15.102,30060,"Pacific ocean perch","Sebastes alutus",950.049,1292,0.035519904,26746.94729,36373.97218,"29-Sep-21"
"9356","GOA",1990,274,26174,NA,21,199008,26,55.36367,-134.4465,55.3557,-134.48391,151,"Southeastern",101,200,"Prince of Wales Shelf","EASTERN GOA","SHELF",NA,NA,6,"Y","Unspecified problems",192,192,14.5,6.4,2.537,15.154,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.038445698,0,0,"29-Sep-21"
"9357","GOA",1984,314,30474,NA,57,198401,263,59.02617,-147.69217,59.0165,-147.73317,430,"Kodiak",501,700,"Kodiak Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",545,545,14.5,4.5,2.667,16.91,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.04509897,0,0,"29-Sep-21"
"9358","GOA",1984,316,30542,NA,58,198401,1,59.74117,-145.04467,59.7315,-145.022,140,"Yakutat",101,200,"Middleton Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",154,154,11.9,NA,2.426,15.558,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.037743708,0,0,"29-Sep-21"
"9359","GOA",1984,316,30546,NA,58,198401,5,59.9065,-144.833,59.92567,-144.80183,140,"Yakutat",101,200,"Middleton Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",218,218,11.8,NA,2.685,16.629,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.044648865,0,0,"29-Sep-21"
"9360","GOA",1987,284,27380,537510,24,198701,99,58.76717,-149.51767,58.76817,-149.48417,230,"Kodiak",201,300,"Kenai Gullies","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",278,278,12.4,NA,1.982,15.71,30060,"Pacific ocean perch","Sebastes alutus",11.567,14,0.03113722,371.4846733,449.6226702,"29-Sep-21"
"9361","GOA",1987,284,27381,NA,24,198701,100,58.67283,-149.2005,58.6735,-149.162,131,"Kodiak",101,200,"Portlock Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",132,132,NA,6.2,2.185,14.274,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.03118869,0,0,"29-Sep-21"
"9362","GOA",1987,319,31113,NA,66,198702,10,59.792,-142.1785,59.77662,-142.21905,141,"Yakutat",101,200,"Yakataga Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",121,121,12.2,7.8,2.852,15.062,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.042956824,0,0,"29-Sep-21"
"9363","GOA",1990,320,31309,NA,83,199001,155,56.70933,-155.15367,56.735,-155.16983,22,"Chirikof",1,100,"Chirikof Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",77,77,11.5,NA,2.982,14.073,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.041965686,0,0,"29-Sep-21"
"9364","GOA",1990,320,31321,NA,83,199001,167,57.17333,-153.0345,57.17467,-152.99117,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",121,121,10.5,NA,2.648,15.463,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.040946024,0,0,"29-Sep-21"
"9365","GOA",1990,320,31326,NA,83,199001,172,56.949,-152.53383,56.929,-152.567,130,"Kodiak",101,200,"Albatross Gullies","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",157,157,10.5,NA,3,15.392,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.046176,0,0,"29-Sep-21"
"9366","GOA",1990,320,31337,584714,83,199001,183,57.36033,-150.60317,57.34333,-150.65533,231,"Kodiak",201,300,"Kodiak Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",251,251,12.2,NA,2.778,16.015,30060,"Pacific ocean perch","Sebastes alutus",34.927,58,0.04448967,785.058644,1303.673415,"29-Sep-21"
"9367","GOA",1984,316,30563,NA,58,198401,22,59.42883,-146.56167,59.44417,-146.572,41,"Yakutat",1,100,"Middleton Shallows","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",86,86,13,7.2,1.759,14.907,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.026221413,0,0,"29-Sep-21"
"9368","GOA",1984,316,30566,574569,58,198401,25,59.7305,-147.15317,59.74367,-147.10917,140,"Yakutat",101,200,"Middleton Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",201,201,15.5,6,2.834,16.5,30060,"Pacific ocean perch","Sebastes alutus",16.329,52,0.046761,349.2012575,1112.037809,"29-Sep-21"
"9369","GOA",1987,284,27419,NA,24,198701,138,59.7335,-145.05983,59.725,-145.09333,140,"Yakutat",101,200,"Middleton Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",152,152,14.1,NA,2.093,14.04,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02938572,0,0,"29-Sep-21"
"9370","GOA",1987,318,30883,NA,66,198701,9,53.165,-167.46,53.14167,-167.46167,10,"Shumagin",1,100,"Fox Islands","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",95,95,NA,NA,2.593,15.43,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.04000999,0,0,"29-Sep-21"
"9371","GOA",1987,319,31135,582397,66,198702,32,58.79033,-140.8575,58.77577,-140.83809,241,"Yakutat",201,300,"Yakutat Slope","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",216,216,13,5.6,1.963,15.846,30060,"Pacific ocean perch","Sebastes alutus",604.185,2208,0.031105698,19423.61171,70983.77924,"29-Sep-21"
"9372","GOA",1987,319,31146,NA,66,198702,43,59.47767,-140.3085,59.4868,-140.29426,240,"Yakutat",201,300,"Yakutat Gullies","EASTERN GOA","GULLY",NA,NA,0,"Y","Good performance",236,236,11.7,5,1.296,16.024,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.020767104,0,0,"29-Sep-21"
"9373","GOA",1990,245,23873,NA,19,199001,4,53.28367,-167.02583,53.27433,-167.068,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",102,102,6.4,NA,2.519,15.686,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.039513034,0,0,"29-Sep-21"
"9374","GOA",1990,320,31205,NA,83,199001,51,55.50633,-159.97283,55.49089,-160.00619,12,"Shumagin",1,100,"Lower Alaska Peninsula","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",62,62,NA,NA,2.722,13.84,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.03767248,0,0,"29-Sep-21"
"9375","GOA",1990,320,31239,NA,83,199001,85,55.32933,-158.73733,55.35317,-158.71383,120,"Chirikof",101,200,"East Shumagin Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",179,179,NA,NA,3.167,15.811,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.050073437,0,0,"29-Sep-21"
"9376","GOA",1984,316,30609,NA,58,198401,68,58.072,-152.04567,58.05933,-152.00383,130,"Kodiak",101,200,"Albatross Gullies","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",141,141,NA,NA,2.778,16.167,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.044911926,0,0,"29-Sep-21"
"9377","GOA",1984,316,30616,NA,58,198401,75,57.91633,-150.647,57.91517,-150.59817,130,"Kodiak",101,200,"Albatross Gullies","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",121,121,12.3,NA,2.778,15.912,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.044203536,0,0,"29-Sep-21"
"9378","GOA",1984,316,30620,NA,58,198401,79,57.58883,-150.59867,57.56217,-150.60367,130,"Kodiak",101,200,"Albatross Gullies","CENTRAL GOA","GULLY",NA,NA,6,"Y","Unspecified problems",101,101,12.1,7.6,2.778,15.015,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.04171167,0,0,"29-Sep-21"
"9379","GOA",1984,316,30641,NA,58,198401,100,56.3795,-153.79517,56.398,-153.82767,31,"Kodiak",1,100,"Albatross Banks","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",90,90,12.3,7.2,2.778,14.942,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.041508876,0,0,"29-Sep-21"
"9380","GOA",1984,316,30643,NA,58,198401,102,56.62,-155.18983,56.6055,-155.229,22,"Chirikof",1,100,"Chirikof Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",51,51,11.6,NA,2.778,14.547,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.040411566,0,0,"29-Sep-21"
"9381","GOA",1993,279,26703,529501,21,199309,139,59.29133,-141.82883,59.26333,-141.826,241,"Yakutat",201,300,"Yakutat Slope","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",207,207,15.2,5.2,3.13,15.1,30060,"Pacific ocean perch","Sebastes alutus",337.972,428,0.047263,7150.879123,9055.70954,"29-Sep-21"
"9382","GOA",1993,279,26707,NA,21,199309,143,59.396,-141.68183,59.39683,-141.63133,141,"Yakutat",101,200,"Yakataga Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",187,187,14.4,5.3,2.871,14.804,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.042502284,0,0,"29-Sep-21"
"9383","GOA",1996,881074,881346,NA,23,199601,14,53.69367,-166.2263,53.68559,-166.243,10,"Shumagin",1,100,"Fox Islands","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",73,73,NA,NA,1.489,16.355,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.024352595,0,0,"29-Sep-21"
"9384","GOA",1996,881076,881838,882882,100,199601,183,56.48625,-152.1411,56.49685,-152.1289,231,"Kodiak",201,300,"Kodiak Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",221,221,10.5,5.5,1.427,16.639,30060,"Pacific ocean perch","Sebastes alutus",235.5,384,0.023743853,9918.356553,16172.60686,"29-Sep-21"
"9385","GOA",1996,881076,881844,NA,100,199601,189,58.30901,-151.2036,58.31013,-151.229,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",82,82,NA,NA,1.529,15.733,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.024055757,0,0,"29-Sep-21"
"9386","GOA",1996,881076,881862,882479,100,199601,207,59.16742,-147.8875,59.1647,-147.8617,230,"Kodiak",201,300,"Kenai Gullies","CENTRAL GOA","GULLY",NA,NA,5.1,"Y","Net came off bottom",201,201,11.7,5.7,1.551,14.754,30060,"Pacific ocean perch","Sebastes alutus",46.1,71,0.022883454,2014.556019,3102.678468,"29-Sep-21"
"9387","GOA",1996,881076,881873,NA,100,199601,218,59.89102,-145.8908,59.8833,-145.8687,41,"Yakutat",1,100,"Middleton Shallows","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",99,99,13.5,6.3,1.523,14.792,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.022528216,0,0,"29-Sep-21"
"9388","GOA",1996,881076,881877,NA,100,199601,222,59.66631,-145.0676,59.67905,-145.0663,140,"Yakutat",101,200,"Middleton Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",152,152,13.7,6,1.442,16.488,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023775696,0,0,"29-Sep-21"
"9389","GOA",1996,881076,881878,882090,100,199601,223,59.58844,-144.3971,59.59912,-144.3804,241,"Yakutat",201,300,"Yakutat Slope","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",262,262,14.2,5,1.532,16.877,30060,"Pacific ocean perch","Sebastes alutus",259.28,366,0.025855564,10028.01563,14155.56048,"29-Sep-21"
"9390","GOA",1996,881076,881882,882019,100,199601,227,59.74247,-142.6484,59.74339,-142.6227,240,"Yakutat",201,300,"Yakutat Gullies","EASTERN GOA","GULLY",NA,NA,0,"Y","Good performance",201,201,13.9,5.5,1.465,15.378,30060,"Pacific ocean perch","Sebastes alutus",2.068,17,0.02252877,91.79373752,754.5906856,"29-Sep-21"
"9391","GOA",1996,881076,881883,NA,100,199601,228,59.65895,-142.7871,59.6644,-142.7602,340,"Yakutat",301,500,"Yakutat Gullies","EASTERN GOA","GULLY",NA,NA,0,"Y","Good performance",354,354,13.6,4.5,1.643,16.076,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.026412868,0,0,"29-Sep-21"
"9392","GOA",1999,978774,991188,NA,94,199901,151,59.76993,-152.5658,59.76162,-152.5862,32,"Kodiak",1,100,"Lower Cook Inlet","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",32,32,8.5,NA,1.484,14.933,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.022160572,0,0,"29-Sep-21"
"9393","GOA",1999,978774,991194,NA,94,199901,157,59.66069,-152.0405,59.64766,-152.0416,32,"Kodiak",1,100,"Lower Cook Inlet","CENTRAL GOA","SHELF",NA,NA,5.1,"Y","Net came off bottom",39,39,7.4,7.3,1.457,14.05,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02047085,0,0,"29-Sep-21"
"9394","GOA",1999,978774,991098,994793,94,199901,174,58.17029,-150.961,58.18234,-150.9643,130,"Kodiak",101,200,"Albatross Gullies","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",150,150,8.9,5.8,1.362,16.332,30060,"Pacific ocean perch","Sebastes alutus",2.242,10,0.022244184,100.7903909,449.5557131,"29-Sep-21"
"9395","GOA",1993,784786,784042,793917,60,199301,16,53.10433,-167.092,53.114,-167.05633,210,"Shumagin",201,300,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",219,219,6.3,5.2,2.667,14.17,30060,"Pacific ocean perch","Sebastes alutus",415.037,883,0.03779139,10982.31634,23365.11041,"29-Sep-21"
"9396","GOA",1993,784786,784014,NA,60,199301,48,54.1855,-164.222,54.17633,-164.18617,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",71,71,8,4.5,2.556,15.201,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.038853756,0,0,"29-Sep-21"
"9397","GOA",1996,881074,881300,NA,23,199601,52,54.45805,-160.1036,54.46721,-160.1227,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",129,129,7.1,4.7,1.622,17.089,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.027718358,0,0,"29-Sep-21"
"9398","GOA",1996,881074,881284,896518,23,199601,64,54.54794,-159.1758,54.544,-159.1967,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",119,119,6.6,5,1.44,16.26,30060,"Pacific ocean perch","Sebastes alutus",0.6,2,0.0234144,25.62525625,85.41752084,"29-Sep-21"
"9399","GOA",1996,881074,881285,NA,23,199601,65,54.51039,-158.8128,54.51369,-158.7898,320,"Chirikof",301,500,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",396,396,7.2,4.5,1.575,16.707,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.026313525,0,0,"29-Sep-21"
"9400","GOA",1996,881076,881901,897986,100,199601,246,58.41222,-139.2102,58.40144,-139.1967,143,"Yakutat",101,200,"Fairweather Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",139,139,13.5,5.8,1.456,16.421,30060,"Pacific ocean perch","Sebastes alutus",0.042,1,0.023908976,1.756662435,41.82529607,"29-Sep-21"
"9401","GOA",1996,881076,881923,NA,100,199601,268,55.72921,-134.8049,55.71567,-134.8031,251,"Southeastern",201,300,"Prince of Wales Slope/Gullies","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",206,206,13,5.6,1.526,15.855,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02419473,0,0,"29-Sep-21"
"9402","GOA",1996,881076,881929,NA,100,199601,274,55.50096,-134.5268,55.48889,-134.535,151,"Southeastern",101,200,"Prince of Wales Shelf","EASTERN GOA","SHELF",NA,NA,5.1,"Y","Net came off bottom",196,196,14.2,5.9,1.449,15.215,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.022046535,0,0,"29-Sep-21"
"9403","GOA",1999,978774,991126,994083,94,199901,202,59.59304,-149.1449,59.60506,-149.1577,133,"Kodiak",101,200,"Kenai Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",197,197,11.5,5.4,1.53,15.986,30060,"Pacific ocean perch","Sebastes alutus",1.39,2,0.02445858,56.83077268,81.77089594,"29-Sep-21"
"9404","GOA",1999,978774,991131,NA,94,199901,207,59.34468,-148.8494,59.35788,-148.8437,133,"Kodiak",101,200,"Kenai Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",165,165,11.9,5.6,1.514,16.352,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.024756928,0,0,"29-Sep-21"
"9405","GOA",1993,784786,783967,792793,60,199301,91,54.60617,-158.68817,54.604,-158.72583,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",146,146,9.2,5.5,2.519,17.32,30060,"Pacific ocean perch","Sebastes alutus",7.711,12,0.04362908,176.7399175,275.0459097,"29-Sep-21"
"9406","GOA",1993,784786,783968,792722,60,199301,92,54.6415,-158.4095,54.63583,-158.449,320,"Chirikof",301,500,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,6,"Y","Unspecified problems",369,369,8.8,4.4,2.685,18.22,30060,"Pacific ocean perch","Sebastes alutus",2.041,1,0.0489207,41.72058045,20.44124471,"29-Sep-21"
"9407","GOA",1996,881074,881264,NA,23,199601,72,56.03123,-157.5841,56.03974,-157.605,21,"Chirikof",1,100,"Semidi Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",98,98,6.1,4.2,1.641,16.211,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.026602251,0,0,"29-Sep-21"
"9408","GOA",1996,881074,881235,NA,23,199601,99,55.77062,-155.8784,55.78243,-155.8868,22,"Chirikof",1,100,"Chirikof Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",90,90,9.1,7.6,1.443,16.154,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023310222,0,0,"29-Sep-21"
"9409","GOA",1996,881074,881225,NA,23,199601,116,57.55627,-153.8929,57.57035,-153.8998,35,"Kodiak",1,100,"Northern Kodiak Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",108,108,8.7,5.2,1.66,16.46,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.0273236,0,0,"29-Sep-21"
"9410","GOA",1999,978772,979011,985013,23,199901,11,53.56966,-165.5486,53.56526,-165.5711,310,"Shumagin",301,500,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,5.1,"Y","Net came off bottom",333,333,4.4,5.2,1.578,15.444,30060,"Pacific ocean perch","Sebastes alutus",1.2,2,0.024370632,49.23959297,82.06598828,"29-Sep-21"
"9411","GOA",1999,978774,991041,NA,94,199901,229,60.07101,-145.3026,60.07225,-145.3305,140,"Yakutat",101,200,"Middleton Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",127,127,12.4,5.8,1.557,15.589,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.024272073,0,0,"29-Sep-21"
"9412","GOA",1999,978774,991047,997452,94,199901,235,59.87496,-142.818,59.869,-142.8419,141,"Yakutat",101,200,"Yakataga Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",168,168,11.4,5.9,1.498,16.818,30060,"Pacific ocean perch","Sebastes alutus",1.132,5,0.025193364,44.93246714,198.4649609,"29-Sep-21"
"9413","GOA",1993,784786,783958,NA,60,199301,112,55.80167,-158.44817,55.77967,-158.47083,120,"Chirikof",101,200,"East Shumagin Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",112,112,9.1,5.6,2.852,16.34,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.04660168,0,0,"29-Sep-21"
"9414","GOA",1993,784786,784269,791910,60,199301,158,56.683,-156.2705,56.6815,-156.23183,121,"Chirikof",101,200,"Shelikof Edge","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",194,194,11.7,4.9,2.408,15.242,30060,"Pacific ocean perch","Sebastes alutus",3.629,3,0.036702736,98.87546258,81.73777563,"29-Sep-21"
"9415","GOA",1996,881074,881234,NA,23,199601,125,58.02039,-152.154,58.02793,-152.1328,130,"Kodiak",101,200,"Albatross Gullies","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",154,154,7.3,5.6,1.522,16.697,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025412834,0,0,"29-Sep-21"
"9416","GOA",1996,881074,881197,NA,23,199601,142,56.29726,-154.4138,56.30444,-154.3913,22,"Chirikof",1,100,"Chirikof Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",87,87,9.6,5.9,1.633,15.552,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025396416,0,0,"29-Sep-21"
"9417","GOA",1996,881074,881200,894910,23,199601,145,55.97573,-154.0725,55.97355,-154.0506,221,"Chirikof",201,300,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",281,281,9.4,4.9,1.398,15.469,30060,"Pacific ocean perch","Sebastes alutus",115.4,179,0.021625662,5336.252828,8277.20326,"29-Sep-21"
"9418","GOA",1999,978772,978951,982619,23,199901,66,55.10131,-158.3779,55.0875,-158.372,120,"Chirikof",101,200,"East Shumagin Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",178,178,4.9,4.7,1.604,16.332,30060,"Pacific ocean perch","Sebastes alutus",0.712,1,0.026196528,27.17917428,38.17299758,"29-Sep-21"
"9419","GOA",1999,978772,978955,982650,23,199901,70,54.80962,-158.1723,54.79825,-158.1756,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",181,181,5.3,5,1.307,14.894,30060,"Pacific ocean perch","Sebastes alutus",76.8,119,0.019466458,3945.247769,6113.079226,"29-Sep-21"
"9420","GOA",1999,978772,978958,NA,23,199901,73,55.41091,-157.6055,55.40447,-157.6292,21,"Chirikof",1,100,"Semidi Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",82,82,5.3,4.2,1.694,16.053,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.027193782,0,0,"29-Sep-21"
"9421","GOA",1999,978774,991086,NA,94,199901,274,57.1432,-135.8686,57.15136,-135.8668,50,"Southeastern",1,100,"Southeastern Shallows","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",66,66,11,7.4,0.917,14.516,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.013311172,0,0,"29-Sep-21"
"9422","GOA",1999,978774,991326,992492,94,199901,286,55.53758,-134.7115,55.54174,-134.7312,350,"Southeastern",301,500,"Southeastern Deep Gullies","EASTERN GOA","GULLY",NA,NA,0,"Y","Good performance",302,302,10.3,5.3,1.347,17.537,30060,"Pacific ocean perch","Sebastes alutus",6.884,12,0.023622339,291.4190673,507.9937258,"29-Sep-21"
